Date,V,ADBE,LLY,COST,MRK,ABBV,PG,AMZN,MSFT,AMD,NVDA,HD,XOM,CVX,JPM,TSLA,GOOGL,META,GOOG,AVGO,UNH,MA,AAPL,JNJ,CRM
2021-08-19,-1.1446836076155108e-08,1.515704223050844e-08,5.37553157973937e-08,3.487913542844221e-08,2.24334988996401e-09,-1.2868285476477942e-09,6.826089084078024e-09,-1.5133130501293958e-09,1.2008637708538857e-09,1.0243737568663376e-10,9.023356198218192e-11,-4.65089412483986e-09,-3.4022534020654855e-09,-4.633156940144209e-09,8.789944097254198e-10,-1.3339883175083888e-10,-3.2968210735142964e-11,-7.439375853291059e-10,1.4931123257249104e-10,-1.5561456932708622e-08,1.1972665319600964e-08,-2.9699195451151783e-08,8.369570408984013e-11,6.609512193546045e-09,5.60571284388537e-09
2021-08-20,-1.1046475590176753e-08,2.884173137508105e-08,7.324749489354496e-08,3.563943860565195e-08,3.7468913002229315e-09,5.2688316860874284e-09,3.812863632300677e-09,-5.710772008318347e-10,1.6724919383826589e-09,-2.625918104970858e-10,9.995236922677572e-10,1.091958429289097e-09,-4.958998803609747e-09,-7.598665367169671e-09,2.7774418540734646e-09,-2.2681233696287563e-10,6.43165020009415e-10,9.906475736186974e-10,1.5280978282869104e-09,-2.106061932457704e-08,1.7664672275819078e-08,-1.9389695986791414e-08,2.638206419735001e-10,7.744794770770704e-09,1.065104541700973e-08
2021-08-23,-3.708855093912612e-09,3.7274204501135786e-08,3.5283863654598536e-08,3.303046387831532e-08,4.447976262664422e-09,7.132554327441575e-09,3.84969397611794e-09,-3.0130600583992127e-10,3.0495953081348193e-09,1.8722557120027106e-11,1.9415789947950155e-09,5.690232882582754e-10,-2.1435380134423967e-09,-4.691086735843043e-09,4.610355234413828e-09,-7.811043627135616e-11,1.3517835504478974e-09,2.960240007330774e-09,1.7817180882778804e-09,-2.9292249383900373e-09,9.915380015805053e-09,-1.0733392860026198e-08,4.788366380166532e-10,4.797163313369966e-09,1.073450882675698e-08
2021-08-24,-2.3654439733563843e-09,6.680567770168413e-08,7.089225011361023e-09,2.4927417483255268e-08,1.9710419586259338e-09,7.700738345100883e-09,-1.1729474026582065e-09,-3.519214415337212e-10,2.970124984098084e-09,-8.513220421704731e-10,3.3576757086661556e-09,-8.988632232436449e-09,-2.723729757374135e-09,-5.198241290565636e-09,4.075701653365399e-09,-4.4872897486188854e-11,2.154922681153258e-09,4.399253707081727e-09,2.96816971790968e-09,-1.1677739527816787e-08,2.210257744784293e-09,-5.221783051499608e-09,3.155253901056032e-10,9.99908239920929e-10,1.1495020000871133e-08
2021-08-25,-3.266794581169314e-09,4.746433625264453e-08,2.2331671123541227e-09,2.4473874536008065e-08,2.9897433045808314e-09,8.820420727495726e-09,4.36378847216869e-10,-4.92642264391337e-10,2.704141812379177e-09,-1.938057681406769e-09,2.7506314339085144e-09,-7.525045299339935e-09,-1.8295513827473525e-09,-1.9102864608322405e-09,5.646597347354668e-09,1.0382415084905841e-11,3.247066044638456e-09,2.724426877852544e-09,3.9634421709024694e-09,-8.984284405557935e-09,-2.202218029531588e-09,-1.0344944417471924e-08,1.6265323012591934e-10,8.803800703917942e-10,7.041861002054277e-09
2021-08-26,-6.849894176737252e-09,1.9844369982239242e-08,-6.268899063446039e-09,9.734220175382586e-09,1.9524008953229693e-09,9.108545985949019e-09,-1.182078490500924e-10,-4.233271745200922e-10,1.8710829101113274e-09,-8.789592313467395e-10,2.9142415677008856e-09,-1.1825802442864755e-08,-3.675839536475612e-09,-4.875539435314123e-09,5.092191283731308e-09,-4.754681759401686e-10,1.8478439416801162e-09,4.924295054625818e-10,2.5364349536153567e-09,-3.65230871666884e-09,9.935711718085432e-09,-1.2999174456822435e-08,6.716322936080867e-11,-4.462548998082274e-10,3.6217416525643576e-09
2021-08-27,-5.665121456352615e-09,3.763042097094698e-08,-7.613737919336325e-09,1.859363082130741e-08,1.896804597763074e-09,1.047293411058301e-08,1.3423666531127592e-09,2.918314172915727e-11,1.5679827098451444e-09,1.919640409605633e-10,3.657768718482736e-09,-6.560336225432617e-09,-2.2829309691865726e-09,-3.1578874607821067e-09,4.013361269029785e-09,4.4186102292045355e-10,2.1158041533300523e-09,2.2362492734010998e-09,2.2325559150147454e-09,1.3154461320268744e-08,5.407365715169914e-09,-1.3572780340230986e-08,3.016576290755683e-10,-1.4757768328290198e-10,7.958697698319098e-09
2021-08-30,-5.667134688056353e-09,4.3561285300611236e-08,-1.395705224405919e-08,2.877426804639415e-08,2.1344869353494245e-09,1.7502911318109026e-08,1.3716271746851127e-09,3.735499925582535e-10,3.237410077062967e-09,6.193567797725728e-10,4.4904736210297324e-09,-1.7251313870714254e-09,-2.5318825788801505e-09,-2.2829045733333298e-09,2.4903461502327515e-09,4.305070676779504e-10,2.294990527892331e-09,3.8886802540918085e-09,3.1988369709550222e-09,1.494766946630321e-08,1.4081576963339321e-08,-1.1795653112943104e-08,5.290540898987153e-10,-8.849681974342034e-11,1.0954748704775743e-08
2021-08-31,-4.006124106674448e-09,3.5939958408719075e-08,-1.5152452784980036e-08,1.6553553284960932e-08,1.3360960986349512e-09,8.619901919954887e-09,8.747120030784616e-11,5.18830322159803e-10,2.0506935140551055e-09,8.070626305791045e-10,4.727462962910312e-09,-3.822273668630401e-09,-2.3209851250948362e-09,-3.318135279810898e-09,3.5107557592067325e-10,5.792262356583664e-10,2.569317948160983e-09,4.093493725852977e-09,1.9934204912165947e-09,1.783855276202107e-08,2.5661568401988862e-09,-8.664434195335805e-09,4.949322858400231e-10,-5.182396702633826e-10,1.5232878238622647e-08
2021-09-01,-2.5699375655284974e-09,5.0484493893042876e-08,-8.579959407631697e-09,2.0751427707290096e-08,1.403826791819806e-09,-2.502916122988884e-10,1.3765583379919886e-09,7.819643676750709e-10,2.7315728385492796e-09,5.560562829883205e-10,6.898792657486115e-09,-1.1872622397284596e-08,-3.626476847072949e-09,-6.575685326632261e-09,-1.0235208425529617e-09,9.369160343590247e-10,2.9893772004901113e-09,5.305339326120625e-09,3.7417392425974574e-09,1.5790467959085564e-08,1.1585224378713365e-08,-8.950928214553147e-09,5.676692918258888e-10,-6.479902815240518e-11,1.4950477922596308e-08
2021-09-02,-1.6658267290726025e-09,3.404857988301608e-08,-1.0071729649991204e-08,2.4089576064914378e-08,2.1653009322378393e-09,-2.1267508396455952e-09,1.2972560231656564e-09,8.263239428422498e-10,2.4026791930317945e-09,6.323713603236063e-10,6.662502664619263e-09,-6.047367754545696e-09,-1.6992637161690944e-09,-3.892347680422874e-09,-9.327323631001676e-10,3.662610072143643e-10,1.3731859506024067e-09,2.347955032496364e-09,1.928394500422816e-09,9.285277982215391e-09,1.3936227602122636e-08,-7.715260637896966e-09,4.4954860627083847e-10,-3.3913260644056303e-10,1.4105014579521696e-08
2021-09-03,-2.8103685708170217e-09,2.800899271910782e-08,-1.5752028054468176e-08,2.5255402290117578e-08,1.061660031594852e-09,-7.777345872426553e-09,5.221688176308952e-10,1.0848293854136874e-09,1.9194621675548478e-09,-1.3375697309174737e-10,4.68801088321882e-09,-1.0659862337987663e-09,-2.4182375574881875e-09,-4.819251865201456e-09,-3.8479112270152633e-10,4.999667712235364e-10,2.199066910475135e-09,4.795894169766804e-09,2.408747005765622e-09,9.40648636689432e-09,2.0062672290663717e-08,-1.200566484995877e-08,6.03298470720438e-10,-1.6757270911698675e-09,8.386230236667177e-09
2021-09-07,-3.9970267079436086e-09,2.7770151372321228e-08,-2.333341722378196e-08,1.0170311030817865e-08,-1.7899364635408412e-09,-6.240355532063135e-09,-1.1981311215762653e-09,1.1641546797471333e-09,1.1024708907580995e-09,5.39220860800552e-10,6.861939514949473e-09,-7.125143108693967e-09,-1.7310400422804617e-09,-4.1403931739683505e-09,1.8974221660394428e-10,1.6180983568423914e-09,2.1452671064610808e-09,3.947857408572936e-09,3.133309078338719e-09,1.396238875806716e-08,5.030152272545123e-09,-1.0882691118922785e-08,4.4796958189158747e-10,-4.524712483415472e-09,1.3749719554493344e-08
2021-09-08,-2.1774343685458858e-09,3.248112528627817e-08,-4.248409462895396e-08,2.1527216197351888e-08,-5.340141822273883e-09,-7.180892007806264e-09,-2.801799723348154e-10,1.432163361297528e-09,1.616811970264158e-09,-3.00061399063694e-10,5.819288288339584e-09,1.521269309391778e-08,-1.448968291397114e-09,-3.998321622740163e-09,1.208485836650624e-09,2.3489241637233373e-09,2.804038157787495e-09,4.819715676333267e-09,3.5663932975893677e-09,2.3433873384340256e-08,-6.696150567723455e-09,-6.6396298367805674e-09,4.401828155318509e-10,-9.04815668401501e-09,1.6430448093060134e-08
2021-09-09,-3.0537039907885315e-09,5.016953516256687e-08,-2.1342239928470384e-08,3.161283623167396e-08,-3.4886799561372723e-09,-8.264340445380136e-09,7.577210894833075e-10,1.6252018081566894e-09,1.1254211651790792e-09,8.223628393120588e-10,8.369491564319238e-09,1.055265893295521e-08,-2.8861721310092663e-10,-7.083441115103443e-10,2.935554096299177e-09,2.2637150492442623e-09,3.90113658883637e-09,6.972345276823834e-09,4.128472778132308e-09,3.968784786239956e-08,-1.8918737182454337e-09,-7.112178105938039e-09,9.192518905530058e-10,-7.2344397428150554e-09,9.183334092419056e-09
2021-09-10,-4.2827258247221766e-09,2.771305745302139e-08,-2.466280952546863e-08,1.8112209353303333e-08,-5.76067672800507e-09,-1.2518939829991863e-08,-1.0315560926470469e-09,1.8411437246184795e-09,-1.8192373745796225e-10,4.436743033481974e-10,5.450092889196489e-09,8.81750149620711e-09,1.5674517877341043e-09,1.7152386572331811e-09,2.401909907321252e-09,2.047048957180523e-09,1.039524940202653e-09,5.746688383340716e-09,1.1118142449370787e-09,3.22734151579332e-08,-1.3293435307949457e-08,-8.076027365181168e-09,1.0982634655360689e-10,-9.696617736136534e-09,3.0903092637376945e-09
2021-09-13,-4.272682142349451e-09,-1.5086193915813949e-09,-4.293529219319821e-08,8.691611059554891e-10,-6.216288365809816e-09,-1.2899004959537193e-08,4.085824045651032e-10,1.5644716868266268e-09,-1.0237531473275501e-09,3.795200724742193e-11,2.157358007627012e-09,4.825565533089592e-09,2.2613160419522417e-09,3.383937346501385e-09,3.3046811626591264e-09,1.339425588125339e-09,1.614758400036436e-09,3.6614094585313447e-09,1.800147207110383e-09,3.354072781363091e-08,-1.1521226806422155e-08,-6.245038792660561e-09,8.961939439972358e-11,-1.2116723068713038e-08,-1.4998738363362316e-09
2021-09-14,-7.215999235756809e-09,-8.390074009185007e-09,-3.3893540504504064e-08,5.527532893660254e-09,-5.261850227032117e-09,-1.768214456261697e-08,1.2829180860966136e-09,1.4554199546309941e-09,-7.299864039820394e-10,-6.87894807990995e-10,6.474814593063205e-10,5.745298425000949e-09,-3.013895561062048e-10,-3.582580788458192e-10,2.020663043635259e-10,9.72933545331805e-10,9.084683609868984e-10,4.163821188528341e-09,8.641702108707442e-10,2.847943929826909e-08,-1.046569995787759e-08,-1.2837641801343251e-08,-9.71726400179285e-11,-1.3712887544820726e-08,-5.7612228079012045e-09
2021-09-15,-6.81278706566782e-09,2.9078064588716186e-09,-3.9434390020090364e-08,1.1177743665062814e-08,-5.031542774977708e-09,-1.3368000305867481e-08,2.172387191037134e-09,8.694526741345631e-10,2.563763193026313e-10,-5.01151970716692e-10,1.5099100649695504e-09,9.066097760903404e-09,8.238645892492121e-10,3.5173212566020277e-10,2.658163266274868e-10,1.450264000538512e-09,8.182460125333593e-10,1.2825290440005651e-09,9.548510016046234e-10,2.5188030340788943e-08,-4.373671952464279e-09,-1.2279327889073717e-08,-4.7349149662278374e-11,-7.163529186343824e-09,-2.829023395857163e-09
2021-09-16,-5.990235581062177e-09,6.18359311255595e-09,-4.205135226803569e-08,1.6970674631299918e-08,-4.465485891082295e-09,-1.757627839565978e-08,1.6432880224642878e-09,1.1090177744112388e-09,5.436482644731743e-10,-5.03427912143946e-10,8.366893837866184e-11,1.2689876598565343e-08,3.624897201055839e-10,-1.1378315672827884e-09,-1.6162624326487207e-09,1.5413895976948005e-09,4.11444706001627e-10,1.0622191569359446e-09,4.907392712840034e-10,2.8187821593235992e-08,-3.0534425900135193e-09,-9.44468272317361e-09,4.260078360767268e-11,-9.127903120171229e-09,-3.667188010120973e-10
2021-09-17,-2.759362833982055e-09,9.015965163934396e-10,-2.666749608587099e-08,6.6546001312249305e-09,-1.4712768117802395e-09,-7.433146497738538e-09,7.194829565285126e-10,4.78553366829263e-10,6.303478428626408e-11,-7.097170488816387e-10,-2.584965220996676e-10,6.218247832724017e-09,2.7416972554656436e-10,-2.9560775231704015e-10,-9.836105936213982e-10,9.831950908998728e-10,-8.482741007023274e-11,3.547974312565955e-11,-7.728760101502596e-11,1.21002545680529e-08,1.7512461303469682e-09,-5.034766096402101e-09,-7.724064197188751e-11,-3.676390675652604e-09,-3.845835301614457e-09
2021-09-20,-6.157050833847217e-09,-9.92067767033013e-09,-3.860292648951237e-08,6.827349176919819e-10,-3.5819950997645703e-09,-1.5516386666712258e-08,3.980605468751999e-10,1.9501112183383082e-11,-4.724191095555304e-10,-1.9549684006401917e-09,-1.9254288656303044e-09,5.998354629356162e-09,-1.353508781392948e-09,-2.4773332861356266e-09,-3.91170831678652e-09,3.451435429687006e-10,-7.888752464858708e-10,-2.2919964931556128e-09,-1.0963054853175025e-09,-7.501504220073368e-10,-5.1686870634658115e-09,-1.1396249345843142e-08,-3.0846445952276446e-10,-7.2534076195359585e-09,-5.209000075733245e-09
2021-09-21,-6.800380189627238e-09,-1.2322131681332967e-08,-5.6391191137186306e-08,-5.471491772641495e-09,-4.936325771105646e-09,-1.7390260203413598e-08,1.8934844402985458e-10,-4.0956227014080983e-10,-1.2946441546416765e-09,-2.152007386484849e-09,-3.105107211375703e-09,6.8641885729787325e-09,-1.3990195625733395e-09,-3.283259938847529e-09,-5.1664100738468666e-09,2.3653395985354785e-10,-1.5172943872026418e-09,-5.181648627005927e-09,-2.207887298914459e-09,-9.350577215106968e-09,-5.981079359747351e-09,-1.4957908265152204e-08,-8.345032178442503e-10,-7.889732602703232e-09,-4.37342067750342e-09
2021-09-22,-4.614991921949932e-09,-9.962427508172522e-09,-4.590046508905544e-08,-5.0243278459904135e-09,-6.170155186064731e-09,-1.8828094592376613e-08,1.3419399847888668e-09,-5.420900276847842e-10,-4.105548437783658e-10,-1.677931562871416e-09,-7.381020485336255e-10,1.040499569693321e-08,4.926269061247991e-10,6.763374366576007e-10,-2.2478997880698065e-09,4.858295624787805e-10,-1.2174740730008236e-09,-2.18204328498131e-09,-1.4091651932206824e-09,3.29837088811013e-09,-5.010540910416891e-09,-2.514788097432398e-09,-5.154962083805187e-10,-9.3933868104091e-09,-5.279490202800781e-09
2021-09-23,-9.890290160533857e-10,-1.7630648743767985e-08,-5.123662869086928e-08,-3.9745735335108755e-09,-3.206529303487287e-09,-7.47867947840252e-09,4.705487452596428e-10,-3.805290649198435e-10,-4.04241627560512e-10,-1.0638556629544575e-09,7.350603872292141e-11,1.5623695583576647e-08,2.6684055450190907e-09,4.50225170646149e-09,7.409913323542096e-10,7.430172247524654e-10,-1.3145189678602408e-09,-4.3319622685023725e-09,-1.594090854808637e-09,1.2296671429925779e-08,-8.327637889778488e-09,2.6912857367620927e-09,-5.744054085741911e-10,-1.0879516760505645e-08,2.2766231371239508e-09
2021-09-24,5.115739099891995e-09,-2.2458800787676103e-08,-6.54167335557062e-08,4.385506830615482e-09,-3.0930641845451276e-09,-7.571582365338216e-09,-5.546972247427289e-10,-2.5652796265785746e-10,-3.984963941864766e-10,-1.1756955930557706e-09,-6.462085441010101e-10,1.4838242465292821e-08,2.040882451010894e-09,3.5958949428338353e-09,1.5915712276890656e-09,8.943759973255026e-10,-3.255104210110184e-10,-3.1632766512130017e-09,-7.355956070213364e-10,2.4958825558302768e-08,-2.0123336213476356e-08,1.4960035007738603e-08,-8.190452506965106e-10,-1.3734941204110988e-08,6.0828584596947364e-09
2021-09-27,2.898639552036525e-09,-2.2739959119800188e-08,-4.5821406078661734e-08,-1.7031736329738329e-09,-5.848830992241546e-09,-7.03074447147414e-09,-2.8856212862553343e-09,-2.8577730578335447e-10,-9.819140670255422e-10,-3.0824546918772397e-10,-2.111952241286577e-09,1.1297984113113565e-08,2.4486171047060684e-09,4.426928851372124e-09,3.5521128772744718e-09,9.354854728272807e-10,-8.480873455458302e-10,-3.964114205492018e-09,-1.2000802137811962e-09,1.46545366354905e-08,-1.594636383046516e-08,1.1691704332351541e-08,-7.804959518818931e-10,-1.174150220822948e-08,7.9407687241547e-09
2021-09-28,-4.514017005422948e-10,-2.4451197246481325e-08,-3.6362643266752177e-08,-1.0124059513965852e-08,-2.9578124400008163e-09,-2.4047945231114533e-09,-2.900375203499293e-09,-6.216806602377441e-10,-1.2851338359759798e-09,-9.38697254761629e-10,-2.5248778218367763e-09,4.4622763486753605e-09,2.616789209615501e-09,4.171272506324663e-09,3.2230987220510525e-09,4.2978954598157895e-10,-1.2796019588677286e-09,-5.0052773322502954e-09,-1.5204939839334737e-09,-5.573698736789037e-09,-1.723650053750447e-08,5.745325651853715e-09,-8.655994932869494e-10,-7.25166569561198e-09,3.7403920887851076e-09
2021-09-29,-1.6353784832241294e-09,-4.728861571031162e-08,-2.4190445159325365e-08,-1.5540593895773866e-08,-2.2316853298247643e-10,-2.196638783365306e-09,-3.2678270258661174e-09,-1.2419475087106197e-09,-2.0488777489136767e-09,-1.0496516628481534e-09,-3.734598961384049e-09,6.656307126189975e-09,4.605048291891563e-09,7.011929745786505e-09,6.043786928307465e-09,5.793357739483909e-10,-2.1065596868465847e-09,-6.956567504780762e-09,-2.715582190884491e-09,-6.279789481928568e-09,-1.753757752403586e-08,2.1805185924872018e-09,-1.0612264199008813e-09,-8.94606784996268e-09,6.878963306568997e-09
2021-09-30,-2.922929697770338e-09,-4.73508435847764e-08,-9.849622025569613e-09,-1.9388714177026512e-08,1.075474287957808e-09,7.092487848427174e-10,-4.196060339478308e-09,-1.005313106546619e-09,-1.59452581150702e-09,-5.312075622360011e-10,-2.9808317931862747e-09,-2.486382188358124e-09,2.7947573358718142e-09,3.7057142746112612e-09,2.1478365847825308e-09,5.070988058686685e-10,-1.8087705729672484e-09,-6.172853151934598e-09,-2.277411212066577e-09,-1.1023729437719715e-08,-1.5195050009931214e-08,-2.4160456180518665e-09,-9.161167616249143e-10,-5.606599956364033e-09,7.69368317527046e-09
2021-10-01,3.1136031554972263e-09,-4.241004758013554e-08,-1.8674859346625795e-08,-1.9444905375159914e-08,1.0559981840282364e-09,2.623339590194332e-09,-5.650190217833596e-09,-9.448403612783466e-10,-7.429604860184412e-10,-6.300235510070534e-10,-3.204901423145313e-09,-2.2372999807035056e-09,5.2751186992854374e-09,7.920754329781326e-09,5.501724530611348e-09,1.0353778691552577e-09,-8.69841616339025e-10,-6.321209662496264e-09,-1.3548547636668987e-09,-1.3506225120278876e-08,-9.032670246826798e-09,7.043281431026049e-09,-4.4827638828069204e-10,-4.543392349043026e-09,1.4764027873969696e-08
2021-10-04,4.32868259217867e-11,-3.3775559112365226e-08,-1.1514471962909934e-08,-1.875713180589867e-08,2.531237800462203e-09,1.1892660286717494e-09,-8.131953275955246e-09,-8.549849089192136e-10,-1.4907353998580382e-09,-1.0140637483350863e-09,-3.1607099684800267e-09,-9.168136652145226e-09,3.378327934886929e-09,5.178246545243949e-09,3.141025801445222e-09,5.67057514077868e-10,-1.1900865263319398e-09,-3.1139620633732503e-09,-2.144379640870422e-09,-2.2951216998587852e-08,-2.1583800215225628e-08,-1.317176216787484e-09,-7.079682018928251e-10,-4.6036144898556784e-09,1.0309405242420202e-08
2021-10-05,9.63988168365257e-10,-5.19329988794285e-08,-3.3072172268203e-09,-1.4678119947107568e-08,4.541561553912188e-09,3.9815914204587e-09,-6.076537776068066e-09,-1.0151840496582233e-09,-1.4721088401177897e-09,-1.1786802662701449e-09,-2.8832273959751573e-09,-4.345919658732648e-09,4.351483008229878e-09,7.714029919335228e-09,6.002548613378748e-09,8.768800546184605e-10,-1.4118820021643935e-09,-3.270815145172668e-09,-2.0894202330973216e-09,-1.9796687993955704e-08,-1.4168599231872816e-08,-1.5854592867754924e-09,-5.852808891755243e-10,-6.175621778549605e-09,1.6888275300589468e-08
2021-10-06,2.2254220914751877e-09,-6.720127598853418e-08,-1.0215287599488271e-08,-1.8523653983207416e-08,6.12306610854279e-09,2.518696036164125e-09,-5.0780976250790075e-09,-1.2140841150044563e-09,-1.3718792393977647e-09,-4.75039418787331e-10,-2.471464260880444e-09,-4.054713595810314e-09,2.8529914859908263e-09,6.4062013089441196e-09,7.899206873464026e-09,8.113382862729759e-10,-1.9507630509997753e-09,-4.0738029006819035e-09,-2.7360267270697795e-09,-3.414630947395968e-08,-1.9839752318803456e-08,3.0788196417680307e-09,-5.668238294047316e-10,-4.555030990582158e-09,1.5720525364378142e-08
2021-10-07,4.225455208379548e-09,-4.890594464047509e-08,4.6270671402563e-09,-1.1460438546419393e-08,9.762161843730035e-09,3.291538485774561e-09,-2.3283883701132837e-09,-1.1055483669770463e-09,-1.6629782410312746e-09,5.212121912938185e-11,-2.0422115690028663e-09,1.1615972556134004e-09,4.443427998233458e-09,9.727455290125159e-09,7.445135176480997e-09,8.400424023658546e-10,-1.2160114293014737e-09,-4.151359175580107e-09,-1.969018950457321e-09,-1.9961438305838524e-08,-1.0350729164384029e-08,6.838362646641493e-09,-5.987888340581442e-10,-4.4232406217015465e-09,1.0162757685226588e-08
2021-10-08,1.0286374294485358e-08,-5.7832918996855076e-08,6.511268041923901e-09,-1.0784020331733554e-08,1.0301082242130839e-08,6.379631934136284e-09,-2.9489400101955118e-09,-1.2567204700916795e-09,-9.465585882138135e-10,3.70938964945209e-10,-3.2271216422339135e-09,-1.3605781053000252e-09,5.736093980287259e-09,1.102141870000015e-08,9.710286343377683e-09,6.817268479990469e-10,-2.716288188359711e-10,-5.961285832418282e-09,-5.257647179184641e-10,-2.5282741735778067e-08,-1.3838864657612187e-08,1.4870579725252103e-08,-3.681094440596387e-10,-5.338619195651563e-09,1.70939087315188e-08
2021-10-11,4.091449147955157e-09,-7.541421177177366e-08,4.6311860914661075e-09,-3.1550055612567553e-09,9.860123979965186e-09,8.025927846381548e-09,-6.653257386818735e-10,-8.015405058562678e-10,-1.2320776260058742e-11,9.852267287822185e-10,-1.2117331568485448e-09,6.7169322147738334e-09,6.626236296526167e-09,1.3303154429226206e-08,7.358066808289329e-09,1.985798084186967e-09,7.809609647873231e-11,-5.7820517213987505e-09,-7.351885667978518e-11,-4.480552168995007e-09,-8.632244668837823e-09,7.928794355070684e-09,-1.4111336002293282e-11,-5.2985372497771e-09,2.2332903499272514e-08
2021-10-12,3.2346037927918575e-09,-5.800827383291034e-08,6.595769834907241e-09,-8.393133847415871e-09,9.673584220752164e-09,2.1016258935029072e-09,-1.037541109127267e-09,-7.914115091975483e-10,-3.6234539663659846e-10,6.342892331247406e-10,-1.6692314418150287e-09,3.6183721835236686e-09,7.014612584670534e-09,1.4273910170862094e-08,6.2094781831019936e-09,1.3582166913082679e-09,-5.115466365340337e-10,-2.978613787949814e-09,-9.32136533381634e-10,-5.540254196928908e-09,-9.135729279378822e-09,7.75363907546907e-09,-1.8328395721496185e-10,-6.217537608740288e-09,1.365489723585288e-08
2021-10-13,-1.4344180561444842e-10,-2.6065230312868218e-08,1.693253406115468e-08,-9.584796950086202e-09,1.0136630274556101e-08,3.641478496265472e-09,-1.4197370009102153e-09,-5.853867133113861e-10,-3.246719636354148e-10,8.23165774556437e-10,-2.5279513282084195e-09,2.8237359075879167e-09,7.079931215898073e-09,1.127390698170155e-08,1.4348129168482387e-09,1.8566872834680054e-09,-9.798198028701215e-10,-3.6851358894001522e-09,-1.3161868903181727e-09,-1.8949858706719205e-08,-4.170027512369281e-09,-8.218660270577065e-10,-4.3003134899499606e-10,-4.1810369764927576e-09,1.4815208370217136e-08
2021-10-14,-2.45227648584428e-09,-1.4787661095269547e-08,1.0645381184594025e-08,-3.1627768423773147e-09,4.947955630187368e-09,1.9805796280712613e-09,-1.4325251113182395e-10,-8.058513499737703e-10,3.906026150090595e-10,1.1730536503967956e-09,-1.3439565251385522e-09,8.580049522558486e-09,4.635498639488097e-09,1.1433142485524235e-08,9.361506865454258e-10,2.3358678223929276e-09,-1.4432340358654247e-11,-3.5226417665341583e-09,-1.3640530767363644e-10,-6.907766144791993e-09,5.004029522141171e-09,-6.563168546150872e-09,-2.990909836048968e-10,-6.291999804100708e-09,8.05371126174026e-09
2021-10-15,-4.076640727139622e-10,-1.0339394420711976e-08,1.0299466289096006e-08,-2.1968171795218258e-08,4.983503174351698e-09,4.554473313642138e-09,8.753371632287704e-10,-4.649480776786058e-11,6.395609557673127e-10,1.7464943165495886e-09,-4.369296210922994e-10,1.1021349266162493e-08,5.3950653313519805e-09,8.984926600639562e-09,1.534723421867168e-09,1.5612399640627961e-09,-1.967289490394559e-10,-3.6994910703186635e-09,-3.1606994115353926e-10,-1.3175640967645503e-09,1.5568357230047024e-08,-1.487772443202206e-09,-2.0837966849596783e-10,-2.6910345758175044e-09,4.123849584433212e-09
2021-10-18,8.195257237423032e-10,1.66780563724581e-08,2.1824579972670353e-08,1.409469381263456e-09,3.951133316122163e-09,-3.386637155661706e-10,5.263925941541021e-10,1.8935672309090057e-10,1.962226841771598e-09,1.6084203558221352e-09,1.3692476693661575e-09,1.142217066091708e-08,3.0069104087887064e-09,5.993892403689752e-09,-2.031985500303143e-10,1.3702841341102217e-09,5.929138087200495e-10,-2.389928308675091e-09,6.226955335398882e-10,-1.8398034933716583e-09,2.1383896229418154e-08,1.4267196887927347e-09,9.483992124691428e-11,-2.503808246198918e-09,8.323699910320047e-09
2021-10-19,8.002806352588831e-09,4.008219990985752e-08,5.940543959202494e-08,3.230361439505152e-08,5.4022661031700065e-09,2.2206045431397126e-10,5.211283886941908e-11,8.100768578054401e-10,4.92896354217912e-09,3.684472624301924e-09,4.760149284071847e-09,3.050536874999704e-08,3.155639871864679e-09,7.786391571975103e-09,1.8615586829469021e-09,2.1386344131118635e-09,2.7043930635366305e-09,-1.0313277570124361e-10,3.661914666157697e-09,2.407895260908789e-08,3.9969677427524004e-08,1.0966778499429515e-08,6.319803576720913e-10,6.458137041625014e-10,2.0289202004238423e-08
2021-10-20,3.871035503571085e-09,6.320722778643583e-08,3.772109423624944e-08,2.9416222153632975e-08,6.9458651259074504e-09,-7.021195420072382e-10,-7.756884805680798e-10,8.065145369900891e-10,4.984525119854149e-09,4.667586600028171e-09,5.284650484920805e-09,2.455256128793288e-08,4.634623821726823e-09,8.799241270343218e-09,3.599822090423006e-09,2.568845208436052e-09,2.3700585510662225e-09,2.5258755252166035e-10,3.271029451320566e-09,3.022427240705053e-08,3.1335457457301586e-08,3.624972903498275e-09,7.706166793697654e-10,-2.437482748219566e-10,1.6137041430556506e-08
2021-10-21,5.620869404646498e-09,6.89045674631635e-08,2.5499226622234937e-08,4.359248674874807e-08,8.15493184771226e-09,1.7146735602102362e-09,-5.136283393195521e-10,1.213257167368281e-09,6.0466900267619695e-09,4.588878908018459e-09,5.084768980072806e-09,3.838837194622972e-08,3.971960072634907e-09,1.0821894413580946e-08,4.217832730376125e-09,1.618244702965987e-09,2.3359657114210395e-09,4.4860485313946085e-10,4.808001212269375e-09,5.112088385442397e-08,5.3508414569341115e-08,9.750050196178845e-09,9.18183186910735e-10,2.6004438650088487e-09,2.423267777937559e-08
